segment_id,segment_name,corridor_id,corridor_name,period_start,period_end,source_mode,vehicle_count_semantics,calculation_mode,quality_status,tsp_kg_h,nox_kg_h,so2_kg_h,hc_kg_h,co_kg_h,co2_kg_h,ch4_kg_h,n2o_kg_h,car_vehicles_h,motorcycle_vehicles_h,bus_vehicles_h,truck_vehicles_h,car_vkt_km_h,motorcycle_vkt_km_h,bus_vkt_km_h,truck_vkt_km_h,observed_at,processed_at,calculation_version,source_cameras,source_streams,source_observation_count,observation_duration_seconds,calculation_metadata
SEG-0135,Jalan Kenari,SEG-0135,Jalan Kenari,2026-09-10T22:17:00+00:00,2026-09-10T22:18:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.000146,0.0292,0.0003796,0.0584,0.584,46.428,0.0010220000000000001,7.3e-05,20.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,2026-09-10T22:17:04.392320+00:00,2026-09-10T22:18:47.841544+00:00,2,"[""atcs_amongrogo_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.73, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""a3807b8b6262026fad550eb11cf5655079608975efbb53cff65c2a91cdf7f7aa"", ""selection_note"": null}"
SEG-0002,Jalan Kyai Mojo,SEG-0002,Jalan Kyai Mojo,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00010700000000000001,0.021400000000000002,0.0002782,0.042800000000000005,0.42800000000000005,34.026,0.0007490000000000001,5.3500000000000006e-05,20.0,0.0,0.0,0.0,10.700000000000001,0.0,0.0,0.0,2026-09-10T22:16:00.768072+00:00,2026-09-10T22:17:47.880664+00:00,2,"[""atcs_kiai_mojo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.535, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""59f70619ce19f82cd0e66642858d58f1c12363d05ad98c1ca2c9efaaf7acb018"", ""selection_note"": null}"
SEG-0003,Jalan Magelang,SEG-0003,Jalan Magelang,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0292236,0.2822204,0.0119364,0.3224200000000001,1.254008,218.03824000000003,0.011799200000000001,0.0005762400000000001,20.0,60.0,0.0,20.0,13.72,41.160000000000004,0.0,13.72,2026-09-10T22:16:00.763543+00:00,2026-09-10T22:17:48.693495+00:00,2,"[""atcs_borobudur_plaza""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.686, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""58998986af8dd774878ea08bded8780b21c105962d6a39e8a2c4317863535ca8"", ""selection_note"": null}"
SEG-0012,Jalan Cornelis Simanjuntak,SEG-0012,Jalan Cornelis Simanjuntak,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.02226,0.18921000000000002,0.014787000000000002,0.02067,0.1749,50.4348,0.000954,0.0004929,0.0,0.0,20.0,0.0,0.0,0.0,15.9,0.0,2026-09-10T22:16:00.754511+00:00,2026-09-10T22:17:47.953901+00:00,2,"[""atcs_terban_barat""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.795, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""b4ebbaa29e1d50a983329bef6ceab4c866edf0240fec27215fc30e920d616df0"", ""selection_note"": null}"
SEG-0029,Jalan Yos Sudarso,SEG-0029,Jalan Yos Sudarso,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.022967999999999995,0.1975248,0.013418879999999998,0.155904,0.9047999999999999,132.68543999999997,0.005428799999999999,0.00052896,20.0,20.0,20.0,0.0,13.919999999999998,13.919999999999998,13.919999999999998,0.0,2026-09-10T22:16:00.749518+00:00,2026-09-10T22:17:47.817598+00:00,2,"[""kotabaru_wardhani""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.696, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""cf28270a6179358de663fd6e19dc8e769a0d918ebb9a8c4d4eb9dc8ae44f6bd1"", ""selection_note"": null}"
SEG-0045,Jalan R.E. Martadinata,SEG-0045,Jalan R.E. Martadinata,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.004680000000000001,0.042868800000000006,0.00063648,0.18532800000000002,1.01088,119.05920000000002,0.006177600000000001,0.00013104000000000002,20.0,20.0,0.0,0.0,18.720000000000002,18.720000000000002,0.0,0.0,2026-09-10T22:16:00.744269+00:00,2026-09-10T22:17:48.577960+00:00,2,"[""atcs_wirobrajan""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.936, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""eaf0b217e080c802546fdbb20feb4774e430b3f0463368a982ca44e77ac0e9f9"", ""selection_note"": null}"
SEG-0046,Jalan Malioboro,SEG-0046,Jalan Malioboro,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.030273599999999994,0.18235559999999998,0.01362312,0.27132,0.75684,181.52736,0.0119952,0.00052836,0.0,60.0,20.0,0.0,0.0,42.839999999999996,14.28,0.0,2026-09-10T22:16:01.846664+00:00,2026-09-10T22:17:48.476215+00:00,2,"[""malioboro_depan_dprd""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.714, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""2408f5208bd0b292b65c861e3cd7e5007aad13ed232cf139bc86e47dd24abf95"", ""selection_note"": null}"
SEG-0058,Jalan Margo Mulyo,SEG-0058,Jalan Margo Mulyo,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0082344,0.032373599999999995,0.0005639999999999999,0.244776,0.9249599999999999,143.4816,0.009588,0.00012408,20.0,60.0,0.0,0.0,11.28,33.839999999999996,0.0,0.0,2026-09-10T22:16:00.758991+00:00,2026-09-10T22:17:47.697645+00:00,2,"[""malioboro_pajeksan_suryatmajan""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.564, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""9d6315d09b83eadbbd740c212edc083bd07448f53f51e32ee2970ebf540b15ad"", ""selection_note"": ""duplicate_stream_camera_deduped"", ""dropped_cameras"": {""default"": [""malioboro_pasar_beringharjo""]}}"
SEG-0063,Jalan Sultan Agung,SEG-0063,Jalan Sultan Agung,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-10T22:16:00.739716+00:00,2026-09-10T22:17:48.127900+00:00,2,"[""atcs_permata""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.859, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""83c8a0845f26dfeb5c65e6bf6701fadfaccd39445226ce3973734d914508ca63"", ""selection_note"": null}"
SEG-0064,Jalan Suryopranoto,SEG-0064,Jalan Suryopranoto,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.014494800000000002,0.14289200000000002,0.00982768,0.05448400000000001,0.5242800000000001,65.29856000000001,0.0013364000000000002,0.00037008,20.0,0.0,20.0,0.0,10.280000000000001,0.0,10.280000000000001,0.0,2026-09-10T22:16:00.722565+00:00,2026-09-10T22:17:48.045914+00:00,2,"[""atcs_sentul""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.514, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""7e2cc1aaa99fa47d43e4b5a60fb2e4547159f7686c90b37996dad2b6ecc0e605"", ""selection_note"": null}"
SEG-0083,Jalan Brigadir Jenderal Katamso,SEG-0083,Jalan Brigadir Jenderal Katamso,2026-09-10T22:16:00+00:00,2026-09-10T22:17:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.020691999999999995,0.175882,0.0137454,0.019214,0.16257999999999997,46.88216,0.0008867999999999999,0.00045818,0.0,0.0,20.0,0.0,0.0,0.0,14.78,0.0,2026-09-10T22:16:00.735305+00:00,2026-09-10T22:17:48.795625+00:00,2,"[""atcs_gondomanan""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""378cdbca1c5fb7e3cded0e9605324ea8cc8147c2fe04a273911974d9d5288078"", ""selection_note"": null}"
SEG-0016,Jalan Jendral Sudirman,SEG-0016,Jalan Jendral Sudirman,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.011256,0.09567600000000001,0.0074772000000000016,0.010452000000000001,0.08844000000000002,25.502880000000005,0.00048240000000000007,0.00024924,0.0,0.0,12.0,0.0,0.0,0.0,8.040000000000001,0.0,2026-09-10T22:14:58.348024+00:00,2026-09-10T22:15:47.948356+00:00,2,"[""atcs_gramedia""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.67, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""a554e21530c1eee4e13d32c5a833a278cb09b42b064d7c3f2b1daa2eb8ca8adb"", ""selection_note"": null}"
SEG-0018,Jalan Urip Sumoharjo,SEG-0018,Jalan Urip Sumoharjo,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.01080576,0.01305696,0.000360192,0.26564160000000003,0.630336,143.17632,0.011706240000000001,9.0048e-05,0.0,48.0,0.0,0.0,0.0,45.024,0.0,0.0,2026-09-10T22:14:58.365012+00:00,2026-09-10T22:15:48.850027+00:00,2,"[""atcs_urip_sumoharjo""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.938, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""f9e8dcf94f548c5ba734b29707dfa9510f0f6402748b238572af53b014cefa14"", ""selection_note"": null}"
SEG-0028,Jalan Margo Utomo,SEG-0028,Jalan Margo Utomo,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-10T22:14:58.369840+00:00,2026-09-10T22:15:48.043087+00:00,2,"[""atcs_tugu""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.746, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""8ecb777773f8e69c8a6a546512db90ef2aa9538cb9ab163a21578b7cfe465ebd"", ""selection_note"": null}"
SEG-0029,Jalan Yos Sudarso,SEG-0029,Jalan Yos Sudarso,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.019487999999999995,0.165648,0.012945599999999998,0.018095999999999998,0.15311999999999998,44.15423999999999,0.0008351999999999998,0.00043151999999999996,0.0,0.0,20.0,0.0,0.0,0.0,13.919999999999998,0.0,2026-09-10T22:14:07.240486+00:00,2026-09-10T22:15:47.836948+00:00,2,"[""kotabaru_yos_sudarso""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.696, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""316dd08371211b927e97f2a5e500785943b4e996dfd72617e83354ec6a6fbc7b"", ""selection_note"": null}"
SEG-0030,Jalan Suroto,SEG-0030,Jalan Suroto,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-10T22:14:07.234876+00:00,2026-09-10T22:15:48.491630+00:00,2,"[""kotabaru_sajiono""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.438, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""157f35f9ca84daa7b8738f919423d84dab2f85fbd17c90eb92dbdb9c4552fef6"", ""selection_note"": null}"
SEG-0041,Jalan Haji Oemar Said Cokroaminoto,SEG-0041,Jalan Haji Oemar Said Cokroaminoto,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0001492,0.02984,0.00038792,0.05968,0.5968,47.4456,0.0010444,7.46e-05,20.0,0.0,0.0,0.0,14.92,0.0,0.0,0.0,2026-09-10T22:14:58.358632+00:00,2026-09-10T22:15:48.291412+00:00,2,"[""atcs_bpk""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.746, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""2f3ed58d270717251103321ab5a9726e4b7d96c22b15787f24a22d57717aa436"", ""selection_note"": null}"
SEG-0046,Jalan Malioboro,SEG-0046,Jalan Malioboro,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0035699999999999994,0.0327012,0.00048551999999999997,0.141372,0.7711199999999999,90.8208,0.0047124,9.996000000000001e-05,20.0,20.0,0.0,0.0,14.28,14.28,0.0,0.0,2026-09-10T22:14:07.211969+00:00,2026-09-10T22:15:48.382330+00:00,2,"[""malioboro_utara_inna""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.714, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""cdedb9aae1e9b9e1658f8c160a06fcd5ed262c4f428f806f9d80cf4ee1252243"", ""selection_note"": null}"
SEG-0061,Jalan Bhayangkara,SEG-0061,Jalan Bhayangkara,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.003335,0.030548600000000002,0.00045356,0.132066,0.72036,84.8424,0.004402199999999999,9.337999999999999e-05,20.0,20.0,0.0,0.0,13.34,13.34,0.0,0.0,2026-09-10T22:14:07.251061+00:00,2026-09-10T22:15:48.800667+00:00,2,"[""atcs_pkumuh""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.667, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""7bf33570d5830582e34d1c801364b7ee65b7e006751dbe877e4db37f1fa22585"", ""selection_note"": null}"
SEG-0062,Jalan Panembahan Senopati,SEG-0062,Jalan Panembahan Senopati,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0032256,0.0038976,0.00010752000000000001,0.079296,0.18816000000000002,42.739200000000004,0.003494400000000001,2.6880000000000004e-05,0.0,20.0,0.0,0.0,0.0,13.440000000000001,0.0,0.0,2026-09-10T22:14:58.352989+00:00,2026-09-10T22:15:48.678539+00:00,2,"[""malioboro_nol_km_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.672, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""baceb4df7ba16511efbaae17068e62bd9828d00d84eed985d043e477eca6f4f8"", ""selection_note"": null}"
SEG-0074,Jalan M. T. Haryono,SEG-0074,Jalan M. T. Haryono,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00436032,0.005268719999999999,0.000145344,0.10719120000000001,0.25435199999999997,57.77424,0.00472368,3.6336e-05,0.0,24.0,0.0,0.0,0.0,18.168,0.0,0.0,2026-09-10T22:14:07.217755+00:00,2026-09-10T22:15:48.583588+00:00,2,"[""atcs_pasar_gading2""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.757, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""fd037e0b9d357ea223bb8efca20ed99d1376b4203d1f3841cf48046eac0c2010"", ""selection_note"": null}"
SEG-0082,Jalan Brigadir Jenderal Katamso,SEG-0082,Jalan Brigadir Jenderal Katamso,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.012415200000000001,0.1055292,0.008247240000000001,0.011528400000000001,0.097548,28.129296000000004,0.00053208,0.000274908,0.0,0.0,12.0,0.0,0.0,0.0,8.868,0.0,2026-09-10T22:14:07.197997+00:00,2026-09-10T22:15:47.504353+00:00,2,"[""atcs_mantrigawen""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""cff4b95b4a4f74c33a96e76784b30f55deee592a4b5a6f77fef2a1bb2dbc29fc"", ""selection_note"": null}"
SEG-0083,Jalan Brigadir Jenderal Katamso,SEG-0083,Jalan Brigadir Jenderal Katamso,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.020691999999999995,0.175882,0.0137454,0.019214,0.16257999999999997,46.88216,0.0008867999999999999,0.00045818,0.0,0.0,20.0,0.0,0.0,0.0,14.78,0.0,2026-09-10T22:14:58.338908+00:00,2026-09-10T22:15:48.738511+00:00,2,"[""atcs_ibu_ruswo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""30470076140cd5ee90f6f6147f6270d5e3156d66406cfec3c84bb8dfbaf7cc4c"", ""selection_note"": null}"
SEG-0089,Jalan Veteran,SEG-0089,Jalan Veteran,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0066191999999999996,0.0562632,0.00439704,0.0061464,0.052008,14.997215999999998,0.00028367999999999997,0.000146568,0.0,0.0,6.0,0.0,0.0,0.0,4.728,0.0,2026-09-10T22:14:10.627491+00:00,2026-09-10T22:15:48.240798+00:00,2,"[""atcs_gambiran2""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.788, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""bc660f427c988f460b47e71f661a24c3888f36ec62afbe85babb8a2b93d102e1"", ""selection_note"": null}"
SEG-0116,Jalan Lowanu,SEG-0116,Jalan Lowanu,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,3.1859999999999997e-05,0.006372,8.283599999999999e-05,0.012744,0.12744,10.13148,0.00022302000000000002,1.5929999999999998e-05,6.0,0.0,0.0,0.0,3.186,0.0,0.0,0.0,2026-09-10T22:14:10.619034+00:00,2026-09-10T22:15:48.093055+00:00,2,"[""atcs_wirosaban_barat""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.531, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""8070483003dc53e356dd72f894e25f1ee3069f38f831829ea68f930ed13ec60a"", ""selection_note"": null}"
SEG-0128,Jalan Faridan Muridan Noto,SEG-0128,Jalan Faridan Muridan Noto,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0027359999999999997,0.003305999999999999,9.12e-05,0.06725999999999999,0.15959999999999996,36.251999999999995,0.0029639999999999996,2.28e-05,0.0,20.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,2026-09-10T22:14:07.245989+00:00,2026-09-10T22:15:47.614847+00:00,2,"[""kotabaru_fm_noto_raminten""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.57, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""d7628ab8941005baeee32d757e73aff8a5405f01fcd18b68b28ae678c238279c"", ""selection_note"": ""duplicate_stream_camera_deduped"", ""dropped_cameras"": {""default"": [""kotabaru_fm_noto_gardu""]}}"
SEG-0130,Jalan Ahmad Jajuli,SEG-0130,Jalan Ahmad Jajuli,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0170674,0.1859018,0.010383520000000002,0.196224,1.4819,162.41624000000002,0.005416600000000001,0.00049056,60.0,20.0,20.0,0.0,30.66,10.22,10.22,0.0,2026-09-10T22:14:07.223107+00:00,2026-09-10T22:15:48.440861+00:00,2,"[""kotabaru_ahmad_jazuli""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.511, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""26aed6a0bf64b7de1ffe57c716d8978b8e64d54bc5c3e6eeb70c6902515df89a"", ""selection_note"": null}"
SEG-0135,Jalan Kenari,SEG-0135,Jalan Kenari,2026-09-10T22:14:00+00:00,2026-09-10T22:15:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-10T22:14:07.205956+00:00,2026-09-10T22:15:47.725575+00:00,2,"[""atcs_amongrogo_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.73, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""410cb990907ba2357716f2ba2ac7d78f6995fa638f2d3bff0078626e5cdb1667"", ""selection_note"": null}"
SEG-0002,Jalan Kyai Mojo,SEG-0002,Jalan Kyai Mojo,2026-09-10T22:13:00+00:00,2026-09-10T22:14:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.01498,0.12733,0.009951000000000002,0.013910000000000002,0.11770000000000001,33.940400000000004,0.000642,0.00033170000000000004,0.0,0.0,20.0,0.0,0.0,0.0,10.700000000000001,0.0,2026-09-10T22:13:02.959832+00:00,2026-09-10T22:14:47.867379+00:00,2,"[""atcs_kiai_mojo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.535, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""886e678c86d36c025066c66de51a10b22f16606d27c953fb73c293901ecae5e0"", ""selection_note"": null}"
